complaint_id,issue_id,submission_date,unit_type,space_type,urgency,major_category,minor_category,issue_code
6995972,14618236,4/14/2018,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6995972,14618237,4/14/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6995972,14618238,4/14/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6995972,14618239,4/14/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6995974,14618243,10/25/2019,APARTMENT,BEDROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6995974,14618244,10/25/2019,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6995982,14618266,9/25/2017,APARTMENT,KITCHEN,EMERGENCY,GENERAL,CABINET,FALLING OFF WALL
6995982,14618267,9/25/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6995982,14618268,9/25/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6995982,14618269,9/25/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6995982,14618270,9/25/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6995982,14618271,9/25/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,FLEAS
6995982,14618272,9/25/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6995982,14618273,9/25/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,SINK DETACHED FROM WALL
6995982,14618274,9/25/2017,APARTMENT,OTHER ROOM/AREA,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6995982,14618275,9/25/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6995984,14618277,7/23/2019,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6995986,14618286,2/1/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6995986,14618287,2/1/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6995986,14618288,2/1/2019,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,WATER SUPPLY,LOW WATER PRESSURE
6995987,14618300,5/20/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996001,14618361,10/9/2020,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6996001,14618362,10/9/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6996001,14618363,10/9/2020,APARTMENT,BATHROOM,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6996001,14618364,10/9/2020,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996001,14618365,10/9/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996002,14618377,2/12/2020,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,TOILET,BOWL STOPPED UP
6996002,14618378,2/12/2020,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN
6996002,14618379,2/12/2020,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6996004,14618382,11/26/2020,BUILDING,BUILDING-WIDE,NON EMERGENCY,GENERAL,JANITOR/SUPER,NO JANITOR AVAILABLE
6996008,14618388,11/12/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996013,14618439,5/15/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996013,14618440,5/15/2020,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996013,14618441,5/15/2020,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6996013,14618442,5/15/2020,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996013,14618443,5/15/2020,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,LIGHTING,FIXTURE WET OR FLOODED
6996013,14618444,5/15/2020,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6996013,14618445,5/15/2020,APARTMENT,BEDROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6996024,14618466,2/21/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996025,14618475,8/28/2018,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996026,14618477,10/30/2017,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996028,14618487,10/17/2017,APARTMENT,BEDROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996028,14618488,10/17/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6996028,14618489,10/17/2017,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING
6996028,14618490,10/17/2017,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6996028,14618491,10/17/2017,APARTMENT,LIVING ROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996032,14618518,12/5/2020,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,HEAT ON IN SUMMER
6996034,14618527,11/20/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996040,14618547,8/7/2017,APARTMENT,BEDROOM,EMERGENCY,SAFETY,FIRE ESCAPE,WINDOW BROKEN OR BLOCKED
6996044,14618557,8/17/2020,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6996044,14618558,8/17/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6996046,14618560,7/27/2019,BUILDING,BUILDING-WIDE,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6996049,14618570,4/5/2017,PUBLIC AREA,LOBBY,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6996049,14618571,4/5/2017,PUBLIC AREA,BUILDING ENTRANCE,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996054,14618576,7/25/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996054,14618577,7/25/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996054,14618578,7/25/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6996054,14618579,7/25/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996055,14618580,11/22/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996056,14618581,3/23/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6996056,14618582,3/23/2020,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6996061,14618587,8/5/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6996061,14618588,8/5/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6996061,14618589,8/5/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996061,14618590,8/5/2018,APARTMENT,KITCHEN,EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,OVEN DOOR MISSING OR BROKEN
6996061,14618591,8/5/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6996069,14618604,8/10/2019,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,ELECTRIC,POWER OUTAGE,ENTIRE APARTMENT
6996070,14618605,7/19/2020,APARTMENT,KITCHEN,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6996071,14618606,6/5/2020,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996073,14618608,1/2/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996073,14618609,1/2/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,CHIPPED OR RUSTED
6996073,14618610,1/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6996076,14618613,4/16/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996076,14618614,4/16/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6996077,14618615,12/17/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996080,14618618,8/13/2019,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6996080,14618619,8/13/2019,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,DOOR/WINDOW,DOOR FRAME,FRAME BROKEN
6996084,14618635,1/3/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996087,14618640,12/31/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996087,14618641,12/31/2018,PUBLIC AREA,COURTYARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996088,14618642,7/23/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996088,14618643,7/23/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6996088,14618644,7/23/2020,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996091,14618647,2/22/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996092,14618648,5/20/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PLUMBING,WATER SUPPLY,NO HOT WATER
6996093,14618649,8/31/2018,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996093,14618650,8/31/2018,BUILDING,BUILDING-WIDE,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6996094,14618651,7/5/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996094,14618652,7/5/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6996094,14618653,7/5/2018,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996097,14618657,8/24/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996108,14618693,2/11/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6996108,14618694,2/11/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6996108,14618695,2/11/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996108,14618696,2/11/2019,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,DOOR/WINDOW,DOOR FRAME,FRAME BROKEN
6996110,14618699,4/16/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996115,14618719,6/27/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN
6996115,14618720,6/27/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6996144,14618844,10/21/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996145,14618845,10/6/2018,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,WATER SUPPLY,NO WATER
6996145,14618846,10/6/2018,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996145,14618847,10/6/2018,APARTMENT,BEDROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996147,14618849,8/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6996147,14618850,8/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6996147,14618852,8/2/2017,APARTMENT,KITCHEN,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6996147,14618853,8/2/2017,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996147,14618861,8/2/2017,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,PIPE LEAKING
6996147,14618862,8/2/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,PILOT LIGHT OUT
6996147,14618864,8/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6996147,14618865,8/2/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996147,14618867,8/2/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996147,14618868,8/2/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996147,14618869,8/2/2017,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6996147,14618872,8/2/2017,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,WATER SUPPLY,LOW WATER PRESSURE
6996158,14618931,5/3/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING
6996158,14618932,5/3/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6996159,14618935,6/20/2018,PUBLIC AREA,BUILDING ENTRANCE,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996159,14618936,6/20/2018,PUBLIC AREA,BASEMENT,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996159,14618937,6/20/2018,PUBLIC AREA,COURTYARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996159,14618938,6/20/2018,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996159,14618939,6/20/2018,PUBLIC AREA,LAUNDRY ROOM,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996159,14618940,6/20/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6996167,14618954,4/29/2019,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6996167,14618955,4/29/2019,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6996167,14618956,4/29/2019,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996175,14618978,7/1/2017,APARTMENT,OTHER ROOM/AREA,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6996175,14618981,7/1/2017,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6996175,14618985,7/1/2017,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996175,14618989,7/1/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996177,14618999,1/9/2019,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996180,14619003,2/24/2017,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6996181,14619004,1/7/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6996182,14619009,9/24/2020,APARTMENT,BATHROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6996182,14619010,9/24/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6996191,14619032,8/2/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996191,14619033,8/2/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6996196,14619041,5/13/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996197,14619043,3/26/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6996205,14619062,8/29/2017,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6996205,14619063,8/29/2017,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996215,14619085,2/10/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6996215,14619086,2/10/2020,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6996215,14619087,2/10/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996215,14619088,2/10/2020,APARTMENT,OTHER ROOM/AREA,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6996217,14619093,10/24/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996217,14619094,10/24/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6996222,14619106,11/15/2018,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996225,14619109,7/21/2019,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6996231,14619129,2/8/2018,APARTMENT,LIVING ROOM,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6996231,14619130,2/8/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996231,14619131,2/8/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,FLIES
6996231,14619132,2/8/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6996231,14619133,2/8/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996231,14619134,2/8/2018,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6996234,14619137,8/9/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996234,14619138,8/9/2018,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6996234,14619139,8/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6996236,14619141,2/12/2020,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,HEAT ON IN SUMMER
6996237,14619142,6/5/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996242,14619162,1/12/2019,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA
6996242,14619163,1/12/2019,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6996242,14619164,1/12/2019,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6996242,14619165,1/12/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996242,14619166,1/12/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996246,14619180,1/1/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6996249,14619192,10/11/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996249,14619193,10/11/2019,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6996249,14619194,10/11/2019,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6996249,14619195,10/11/2019,APARTMENT,KITCHEN,NON EMERGENCY,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING
6996249,14619196,10/11/2019,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BASIN/SINK,FAUCET BROKEN/MISSING/LEAKING
6996251,14619200,11/28/2018,APARTMENT,BEDROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6996251,14619201,11/28/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6996251,14619202,11/28/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,DIRTY OR UNSANITARY
6996251,14619203,11/28/2018,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6996251,14619204,11/28/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996251,14619205,11/28/2018,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,RADIATOR,PEELING OR FLAKING PAINT
6996254,14619215,1/25/2017,APARTMENT,BEDROOM,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6996254,14619216,1/25/2017,APARTMENT,BEDROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6996254,14619217,1/25/2017,APARTMENT,PRIVATE HALL,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996254,14619218,1/25/2017,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996254,14619225,1/25/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996254,14619227,1/25/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6996254,14619228,1/25/2017,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6996254,14619229,1/25/2017,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996259,14619235,3/12/2019,APARTMENT,PRIVATE HALL,EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN WALKING AREA
6996259,14619236,3/12/2019,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6996261,14619239,8/1/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6996270,14619258,6/7/2019,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,CONTROL KNOB BROKEN OR MISSING
6996270,14619259,6/7/2019,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6996270,14619261,6/7/2019,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996270,14619266,6/7/2019,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6996270,14619269,6/7/2019,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6996270,14619270,6/7/2019,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6996270,14619271,6/7/2019,APARTMENT,BEDROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
